time,TP9,AF7,AF8,TP10,AUX
1731699274520.2188,29.78515625,-728.02734375,-729.00390625,-50.29296875,-1000
1731699274524.125,26.85546875,-1000,-1000,-30.2734375,-68.359375
1731699274528.0312,-64.453125,616.2109375,610.83984375,-35.64453125,999.51171875
1731699274531.9375,-96.19140625,999.51171875,999.51171875,-44.921875,396.97265625
1731699274535.8438,11.23046875,-446.2890625,-466.30859375,-31.73828125,-947.75390625
1731699274539.75,45.41015625,-1000,-1000,-33.203125,-556.640625
1731699274543.6562,-52.734375,172.8515625,156.25,-39.55078125,900.390625
1731699274547.5625,-107.91015625,999.51171875,999.51171875,-51.7578125,881.34765625
1731699274551.4688,-30.76171875,122.0703125,80.078125,-56.15234375,-748.53515625
1731699274555.375,17.578125,-1000,-1000,-50.29296875,-975.5859375
1731699274559.2812,-79.58984375,-607.91015625,-609.375,-53.22265625,727.05078125
1731699274563.1875,-152.83203125,954.58984375,945.3125,-86.9140625,979.00390625
1731699274567.0938,-92.7734375,758.30078125,727.05078125,-109.375,-673.33984375
1731699274571,-25.390625,-896.484375,-917.96875,-113.76953125,-1000
1731699274574.9062,-102.05078125,-1000,-994.140625,-132.32421875,339.35546875
1731699274578.8125,-217.28515625,689.453125,690.91796875,-181.640625,999.51171875
1731699274582.7188,-226.5625,982.91015625,975.09765625,-217.28515625,-232.421875
1731699274586.625,-155.2734375,-673.828125,-684.5703125,-224.609375,-1000
1731699274590.5312,-172.36328125,-1000,-1000,-220.21484375,63.96484375
1731699274594.4375,-275.87890625,367.67578125,370.60546875,-256.8359375,999.51171875
1731699274598.3438,-339.35546875,999.51171875,999.51171875,-279.296875,280.2734375
1731699274602.25,-220.703125,-452.1484375,-464.84375,-258.7890625,-1000
1731699274606.1562,-158.69140625,-1000,-1000,-245.1171875,-547.8515625
1731699274610.0625,-272.4609375,-450.68359375,-446.77734375,-256.8359375,959.47265625
1731699274613.9688,-329.1015625,935.546875,923.33984375,-282.71484375,738.28125
1731699274617.875,-230.46875,19.53125,-16.11328125,-264.16015625,-870.60546875
1731699274621.7812,-149.90234375,-1000,-1000,-233.88671875,-897.4609375
1731699274625.6875,-218.75,-857.91015625,-859.86328125,-221.6796875,695.3125
1731699274629.5938,-270.99609375,725.09765625,717.28515625,-236.81640625,945.3125
1731699274633.5,-196.77734375,751.46484375,718.26171875,-224.609375,-620.1171875
1731699274637.4062,-100.09765625,-942.87109375,-960.44921875,-189.453125,-1000
1731699274641.3125,-132.32421875,-1000,-1000,-170.41015625,107.421875
1731699274645.2188,-217.7734375,580.56640625,570.80078125,-180.17578125,963.37890625
1731699274649.125,-211.9140625,983.88671875,980.95703125,-157.2265625,-258.30078125
1731699274653.0312,-55.17578125,-620.1171875,-623.046875,-121.09375,-1000
1731699274656.9375,-28.3203125,-1000,-1000,-104.4921875,-258.7890625
1731699274660.8438,-131.34765625,50.78125,26.3671875,-99.12109375,984.375
1731699274664.75,-135.25390625,941.89453125,930.17578125,-83.0078125,408.203125
1731699274668.6562,-19.04296875,-476.07421875,-471.6796875,-73.73046875,-1000
1731699274672.5625,48.33984375,-1000,-1000,-63.96484375,-728.515625
1731699274676.4688,-32.2265625,-663.57421875,-668.9453125,-46.875,841.796875
1731699274680.375,-84.9609375,804.6875,792.48046875,-56.640625,858.3984375
1731699274684.2812,15.625,97.65625,87.40234375,-41.015625,-781.25
1731699274688.1875,91.796875,-1000,-1000,-19.04296875,-993.65234375
1731699274692.0938,31.25,-902.83203125,-905.76171875,-10.7421875,472.16796875
1731699274696,-49.31640625,661.1328125,657.2265625,-14.16015625,999.51171875
1731699274699.9062,-33.203125,862.79296875,856.93359375,20.5078125,-42.96875
1731699274703.8125,102.05078125,-834.47265625,-840.33203125,33.69140625,-1000
1731699274707.7188,70.80078125,-1000,-1000,28.80859375,74.70703125
1731699274711.625,-26.3671875,458.984375,451.171875,14.16015625,999.51171875
1731699274715.5312,-5.859375,967.7734375,967.7734375,6.8359375,56.15234375
1731699274719.4375,101.5625,-609.375,-612.3046875,33.69140625,-1000
1731699274723.3438,119.140625,-1000,-1000,44.43359375,-192.87109375
1731699274727.25,21.484375,-271.484375,-244.62890625,15.13671875,999.51171875
1731699274731.1562,-28.3203125,808.59375,819.82421875,3.41796875,659.1796875
1731699274735.0625,78.61328125,-336.42578125,-336.9140625,23.92578125,-854.4921875
1731699274738.9688,162.59765625,-1000,-1000,43.45703125,-841.796875
1731699274742.875,42.48046875,-810.546875,-796.875,32.2265625,816.40625
1731699274746.7812,-41.9921875,704.1015625,714.84375,-6.8359375,732.421875
1731699274750.6875,50.78125,225.09765625,205.078125,-1.953125,-826.171875
1731699274754.5938,138.671875,-1000,-1000,30.2734375,-1000
1731699274758.5,61.5234375,-965.8203125,-969.23828125,45.8984375,485.83984375
1731699274762.4062,-24.4140625,603.02734375,591.796875,7.8125,999.51171875
1731699274766.3125,22.4609375,784.1796875,757.8125,-2.9296875,-560.546875
1731699274770.2188,110.83984375,-831.54296875,-847.65625,29.296875,-1000
1731699274774.125,67.87109375,-1000,-1000,41.50390625,130.859375
1731699274778.0312,-22.94921875,37.59765625,35.64453125,24.4140625,999.51171875
1731699274781.9375,-42.48046875,884.27734375,880.859375,18.5546875,82.51953125
1731699274785.8438,63.96484375,-545.8984375,-547.8515625,39.55078125,-1000
1731699274789.75,96.6796875,-1000,-1000,49.8046875,16.11328125
1731699274793.6562,-6.34765625,-595.703125,-598.6328125,27.83203125,999.51171875
1731699274797.5625,-38.0859375,676.26953125,663.57421875,13.18359375,556.15234375
1731699274801.4688,56.640625,-328.61328125,-335.44921875,23.4375,-879.39453125
1731699274805.375,123.046875,-1000,-1000,24.4140625,-930.6640625
1731699274809.2812,36.62109375,-837.40234375,-834.9609375,31.25,685.05859375
1731699274813.1875,-45.8984375,662.59765625,660.64453125,13.671875,938.4765625
1731699274817.0938,35.64453125,297.36328125,288.57421875,20.5078125,-696.2890625
1731699274821,131.34765625,-1000,-1000,34.66796875,-1000
1731699274824.9062,53.22265625,-998.046875,-997.55859375,44.921875,261.71875
1731699274828.8125,-53.7109375,528.3203125,524.90234375,21.484375,999.51171875
1731699274832.7188,-31.25,916.9921875,917.48046875,16.6015625,54.6875
